"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2014-Q4",362.2,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q1",350.8,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q2",306.5,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q3",307.4,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q4",328.3,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q1",339.8,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q2",321.8,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q3",344.6,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q4",334,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q1",328.4,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q2",326.8,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q3",311.9,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q4",305.1,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q1",308.7,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q2",326.4,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q3",341.2,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q4",317.2,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2019-Q1",326.3,
"BEL","EMPINDUS","CONSTR","THND_PER","Q","2019-Q2",349.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q1",1073.5,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q2",1027.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q3",1095.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q4",1073.1,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q1",1085.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q2",1063.5,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q3",1100.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q4",1058.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q1",1048.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q2",1029.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q3",1094.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q4",1048.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q1",1026,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q2",1044.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q3",1059.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q4",983.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q1",994.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q2",1010.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q3",1002.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q4",1037.5,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q1",1030.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q2",1033.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q3",1019.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q4",1036.5,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q1",1067.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q2",1025.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q3",1009.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q4",1079.5,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q1",1007.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q2",1052.5,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q3",1068.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q4",1082.1,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q1",1080.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q2",1062.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q3",1053.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q4",1082.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q1",1070.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q2",1103.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q3",1111.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q4",1102.1,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q1",1048.1,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q2",1046.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q3",1007,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q4",1049.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q1",1047.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q2",1036.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q3",1049.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q4",1063,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q1",1067.1,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q2",1034.5,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q3",1028.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q4",1058.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q1",965.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q2",987.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q3",995.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q4",988.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q1",992,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q2",1024.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q3",975.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q4",944.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q1",969.1,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q2",960.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q3",1000.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q4",960.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q1",1000.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q2",966.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q3",942.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q4",1000.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q1",966.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q2",968.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q3",1004.6,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q4",965,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q1",952.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q2",957.8,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q3",968.9,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q4",977.1,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q1",1000.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q2",984.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q3",1013.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q4",1015.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q1",999.3,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q2",1022.8,
"BEL","EMPINDUS","MFG","THND_PER","Q","1999-Q1",752.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","1999-Q2",738.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","1999-Q3",781.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","1999-Q4",731.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","2000-Q1",773.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2000-Q2",772.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2000-Q3",784.5,
"BEL","EMPINDUS","MFG","THND_PER","Q","2000-Q4",759.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2001-Q1",748.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2001-Q2",740,
"BEL","EMPINDUS","MFG","THND_PER","Q","2001-Q3",790.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2001-Q4",747.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","2002-Q1",729.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","2002-Q2",741.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2002-Q3",746.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2002-Q4",731.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2003-Q1",700.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2003-Q2",720.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2003-Q3",701.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2003-Q4",735.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2004-Q1",703,
"BEL","EMPINDUS","MFG","THND_PER","Q","2004-Q2",723,
"BEL","EMPINDUS","MFG","THND_PER","Q","2004-Q3",722,
"BEL","EMPINDUS","MFG","THND_PER","Q","2004-Q4",726,
"BEL","EMPINDUS","MFG","THND_PER","Q","2005-Q1",748.5,
"BEL","EMPINDUS","MFG","THND_PER","Q","2005-Q2",715.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2005-Q3",701.8,
"BEL","EMPINDUS","MFG","THND_PER","Q","2005-Q4",742.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2006-Q1",690.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","2006-Q2",718.5,
"BEL","EMPINDUS","MFG","THND_PER","Q","2006-Q3",722.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2006-Q4",729.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2007-Q1",739,
"BEL","EMPINDUS","MFG","THND_PER","Q","2007-Q2",709.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2007-Q3",699.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2007-Q4",749.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2008-Q1",716.5,
"BEL","EMPINDUS","MFG","THND_PER","Q","2008-Q2",702.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2008-Q3",711.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2008-Q4",710.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2009-Q1",659.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2009-Q2",647.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2009-Q3",652.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2009-Q4",666.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2010-Q1",650.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2010-Q2",638.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2010-Q3",650.9,
"BEL","EMPINDUS","MFG","THND_PER","Q","2010-Q4",671.9,
"BEL","EMPINDUS","MFG","THND_PER","Q","2011-Q1",661.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","2011-Q2",627.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2011-Q3",628.8,
"BEL","EMPINDUS","MFG","THND_PER","Q","2011-Q4",647.8,
"BEL","EMPINDUS","MFG","THND_PER","Q","2012-Q1",581.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2012-Q2",583.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2012-Q3",606.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2012-Q4",609.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2013-Q1",599.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","2013-Q2",611.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2013-Q3",586.5,
"BEL","EMPINDUS","MFG","THND_PER","Q","2013-Q4",558.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2014-Q1",595.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2014-Q2",577.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2014-Q3",602.9,
"BEL","EMPINDUS","MFG","THND_PER","Q","2014-Q4",549.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2015-Q1",584.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2015-Q2",594.9,
"BEL","EMPINDUS","MFG","THND_PER","Q","2015-Q3",571.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2015-Q4",606.7,
"BEL","EMPINDUS","MFG","THND_PER","Q","2016-Q1",556,
"BEL","EMPINDUS","MFG","THND_PER","Q","2016-Q2",579.8,
"BEL","EMPINDUS","MFG","THND_PER","Q","2016-Q3",594.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2016-Q4",553.3,
"BEL","EMPINDUS","MFG","THND_PER","Q","2017-Q1",551.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2017-Q2",565,
"BEL","EMPINDUS","MFG","THND_PER","Q","2017-Q3",583.1,
"BEL","EMPINDUS","MFG","THND_PER","Q","2017-Q4",597.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2018-Q1",616.6,
"BEL","EMPINDUS","MFG","THND_PER","Q","2018-Q2",595.2,
"BEL","EMPINDUS","MFG","THND_PER","Q","2018-Q3",602.9,
"BEL","EMPINDUS","MFG","THND_PER","Q","2018-Q4",626,
"BEL","EMPINDUS","MFG","THND_PER","Q","2019-Q1",603.4,
"BEL","EMPINDUS","MFG","THND_PER","Q","2019-Q2",604.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","1999-Q1",2846.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","1999-Q2",2864.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","1999-Q3",2855.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","1999-Q4",2874.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2000-Q1",2895.6,
"BEL","EMPINDUS","SERV","THND_PER","Q","2000-Q2",2977.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2000-Q3",2965.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2000-Q4",2932.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2001-Q1",2943.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2001-Q2",2953.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2001-Q3",2917.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2001-Q4",2922.6,
"BEL","EMPINDUS","SERV","THND_PER","Q","2002-Q1",2947.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2002-Q2",2935.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2002-Q3",2980.8,
"BEL","EMPINDUS","SERV","THND_PER","Q","2002-Q4",3000.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","2003-Q1",2971.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2003-Q2",2974.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","2003-Q3",2995.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2003-Q4",3007.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2004-Q1",3011.6,
"BEL","EMPINDUS","SERV","THND_PER","Q","2004-Q2",3018.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2004-Q3",3026.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2004-Q4",3050.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","2005-Q1",3060.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2005-Q2",3096.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2005-Q3",3152.6,
"BEL","EMPINDUS","SERV","THND_PER","Q","2005-Q4",3104.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2006-Q1",3105.8,
"BEL","EMPINDUS","SERV","THND_PER","Q","2006-Q2",3074.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2006-Q3",3125.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2006-Q4",3206.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2007-Q1",3175.8,
"BEL","EMPINDUS","SERV","THND_PER","Q","2007-Q2",3215.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2007-Q3",3239.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2007-Q4",3285.8,
"BEL","EMPINDUS","SERV","THND_PER","Q","2008-Q1",3298.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2008-Q2",3238.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2008-Q3",3294.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","2008-Q4",3288.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2009-Q1",3299.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2009-Q2",3294.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2009-Q3",3353,
"BEL","EMPINDUS","SERV","THND_PER","Q","2009-Q4",3321.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2010-Q1",3369.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","2010-Q2",3345.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2010-Q3",3374.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2010-Q4",3425.8,
"BEL","EMPINDUS","SERV","THND_PER","Q","2011-Q1",3333.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2011-Q2",3452.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2011-Q3",3403.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2011-Q4",3425.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2012-Q1",3487.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","2012-Q2",3474.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2012-Q3",3496,
"BEL","EMPINDUS","SERV","THND_PER","Q","2012-Q4",3488.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2013-Q1",3432.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2013-Q2",3468.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2013-Q3",3518.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2013-Q4",3519.4,
"BEL","EMPINDUS","SERV","THND_PER","Q","2014-Q1",3481.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2014-Q2",3532.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2014-Q3",3494.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2014-Q4",3554.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2015-Q1",3507.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2015-Q2",3497.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2015-Q3",3570.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2015-Q4",3506,
"BEL","EMPINDUS","SERV","THND_PER","Q","2016-Q1",3509.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2016-Q2",3530.5,
"BEL","EMPINDUS","SERV","THND_PER","Q","2016-Q3",3512.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2016-Q4",3660.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2017-Q1",3569.8,
"BEL","EMPINDUS","SERV","THND_PER","Q","2017-Q2",3597.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2017-Q3",3620.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2017-Q4",3691.3,
"BEL","EMPINDUS","SERV","THND_PER","Q","2018-Q1",3672.7,
"BEL","EMPINDUS","SERV","THND_PER","Q","2018-Q2",3664.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2018-Q3",3726.2,
"BEL","EMPINDUS","SERV","THND_PER","Q","2018-Q4",3754.1,
"BEL","EMPINDUS","SERV","THND_PER","Q","2019-Q1",3730.9,
"BEL","EMPINDUS","SERV","THND_PER","Q","2019-Q2",3784.4,
"CAN","EMPINDUS","AGR","THND_PER","Q","1961-Q1",786.796,
"CAN","EMPINDUS","AGR","THND_PER","Q","1961-Q2",782.1326,
"CAN","EMPINDUS","AGR","THND_PER","Q","1961-Q3",778.1824,
"CAN","EMPINDUS","AGR","THND_PER","Q","1961-Q4",794.5239,
"CAN","EMPINDUS","AGR","THND_PER","Q","1962-Q1",781.3752,
"CAN","EMPINDUS","AGR","THND_PER","Q","1962-Q2",758.7166,
"CAN","EMPINDUS","AGR","THND_PER","Q","1962-Q3",754.9207,
"CAN","EMPINDUS","AGR","THND_PER","Q","1962-Q4",735.8621,
"CAN","EMPINDUS","AGR","THND_PER","Q","1963-Q1",736.3517,
"CAN","EMPINDUS","AGR","THND_PER","Q","1963-Q2",755.387,
"CAN","EMPINDUS","AGR","THND_PER","Q","1963-Q3",752.457,
"CAN","EMPINDUS","AGR","THND_PER","Q","1963-Q4",772.7818,
"CAN","EMPINDUS","AGR","THND_PER","Q","1964-Q1",769.6196,
"CAN","EMPINDUS","AGR","THND_PER","Q","1964-Q2",745.8845,
"CAN","EMPINDUS","AGR","THND_PER","Q","1964-Q3",726.3821,
"CAN","EMPINDUS","AGR","THND_PER","Q","1964-Q4",716.9413,
"CAN","EMPINDUS","AGR","THND_PER","Q","1965-Q1",713.972,
"CAN","EMPINDUS","AGR","THND_PER","Q","1965-Q2",706.2969,
"CAN","EMPINDUS","AGR","THND_PER","Q","1965-Q3",694.8801,
"CAN","EMPINDUS","AGR","THND_PER","Q","1965-Q4",660.2305,
"CAN","EMPINDUS","AGR","THND_PER","Q","1966-Q1",658.269,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1966-Q2",650.6829,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1966-Q3",635.1013,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1966-Q4",639.8036,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1967-Q1",642.2354,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1967-Q2",648.1378,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1967-Q3",678.9409,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1967-Q4",677.7917,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1968-Q1",637.3965,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1968-Q2",655.3583,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1968-Q3",652.7114,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1968-Q4",651.7193,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1969-Q1",639.9491,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1969-Q2",648.3,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1969-Q3",639.2171,"E"
"CAN","EMPINDUS","AGR","THND_PER","Q","1969-Q4",622.5878,
"CAN","EMPINDUS","AGR","THND_PER","Q","1970-Q1",514.295,
"CAN","EMPINDUS","AGR","THND_PER","Q","1970-Q2",513.5022,
"CAN","EMPINDUS","AGR","THND_PER","Q","1970-Q3",510.5551,
"CAN","EMPINDUS","AGR","THND_PER","Q","1970-Q4",511.814,
"CAN","EMPINDUS","AGR","THND_PER","Q","1971-Q1",519.1569,
"CAN","EMPINDUS","AGR","THND_PER","Q","1971-Q2",517.1235,
"CAN","EMPINDUS","AGR","THND_PER","Q","1971-Q3",514.1917,
"CAN","EMPINDUS","AGR","THND_PER","Q","1971-Q4",503.5375,
"CAN","EMPINDUS","AGR","THND_PER","Q","1972-Q1",488.4408,
"CAN","EMPINDUS","AGR","THND_PER","Q","1972-Q2",491.6962,
"CAN","EMPINDUS","AGR","THND_PER","Q","1972-Q3",481.1278,
"CAN","EMPINDUS","AGR","THND_PER","Q","1972-Q4",472.3945,
"CAN","EMPINDUS","AGR","THND_PER","Q","1973-Q1",489.987,
"CAN","EMPINDUS","AGR","THND_PER","Q","1973-Q2",486.1881,
"CAN","EMPINDUS","AGR","THND_PER","Q","1973-Q3",459.7467,
"CAN","EMPINDUS","AGR","THND_PER","Q","1973-Q4",445.8557,
"CAN","EMPINDUS","AGR","THND_PER","Q","1974-Q1",484.4599,
"CAN","EMPINDUS","AGR","THND_PER","Q","1974-Q2",487.0106,
"CAN","EMPINDUS","AGR","THND_PER","Q","1974-Q3",463.4211,
"CAN","EMPINDUS","AGR","THND_PER","Q","1974-Q4",467.8536,
"CAN","EMPINDUS","AGR","THND_PER","Q","1975-Q1",558.9937,
"CAN","EMPINDUS","AGR","THND_PER","Q","1975-Q2",572.8756,
"CAN","EMPINDUS","AGR","THND_PER","Q","1975-Q3",569.7944,
"CAN","EMPINDUS","AGR","THND_PER","Q","1975-Q4",560.008,
"CAN","EMPINDUS","AGR","THND_PER","Q","1976-Q1",549.5971,
"CAN","EMPINDUS","AGR","THND_PER","Q","1976-Q2",541.7233,
"CAN","EMPINDUS","AGR","THND_PER","Q","1976-Q3",570.8681,
"CAN","EMPINDUS","AGR","THND_PER","Q","1976-Q4",578.167,
"CAN","EMPINDUS","AGR","THND_PER","Q","1977-Q1",536.9667,
"CAN","EMPINDUS","AGR","THND_PER","Q","1977-Q2",549.334,
"CAN","EMPINDUS","AGR","THND_PER","Q","1977-Q3",563.2889,
"CAN","EMPINDUS","AGR","THND_PER","Q","1977-Q4",556.216,
"CAN","EMPINDUS","AGR","THND_PER","Q","1978-Q1",544.4059,
"CAN","EMPINDUS","AGR","THND_PER","Q","1978-Q2",553.8212,
"CAN","EMPINDUS","AGR","THND_PER","Q","1978-Q3",590.9375,
"CAN","EMPINDUS","AGR","THND_PER","Q","1978-Q4",599.1445,
"CAN","EMPINDUS","AGR","THND_PER","Q","1979-Q1",592.5697,
"CAN","EMPINDUS","AGR","THND_PER","Q","1979-Q2",590.0197,
"CAN","EMPINDUS","AGR","THND_PER","Q","1979-Q3",579.4165,
"CAN","EMPINDUS","AGR","THND_PER","Q","1979-Q4",597.4228,
"CAN","EMPINDUS","AGR","THND_PER","Q","1980-Q1",601.0884,
"CAN","EMPINDUS","AGR","THND_PER","Q","1980-Q2",585.5843,
"CAN","EMPINDUS","AGR","THND_PER","Q","1980-Q3",563.6945,
"CAN","EMPINDUS","AGR","THND_PER","Q","1980-Q4",586.6182,
"CAN","EMPINDUS","AGR","THND_PER","Q","1981-Q1",598.5715,
"CAN","EMPINDUS","AGR","THND_PER","Q","1981-Q2",603.3575,
